COUNTRY_REGION,AFGHANISTAN,ALBANIA,ALGERIA,ANDORRA,ANGOLA,ANTIGUA_AND_BARBUDA,ARGENTINA,ARMENIA,AUSTRALIA,AUSTRIA,AZERBAIJAN,BAHAMAS,BAHRAIN,BANGLADESH,BARBADOS,BELARUS,BELGIUM,BELIZE,BENIN,BHUTAN
2050-06-17,4253,4964,4993,4518,4824,867,4312,1442,4097,2956,3620,405,1387,1114,1592,4987,2273,3341,4580,3992
2050-06-18,2736,1281,4157,2374,1584,3507,2784,3963,233,749,3719,4061,3485,1442,4583,175,467,477,2581,996
2050-06-19,1093,1924,3270,4736,1894,496,2993,1542,2026,1212,768,1810,1228,4993,2792,4238,3432,3714,3481,477
2050-06-20,2453,1231,372,1427,707,910,3538,1503,513,4233,3092,2527,3982,1509,3895,1404,2808,4340,4062,3449
2050-06-21,3933,3800,2045,3070,3175,4008,2648,620,4327,545,3207,883,4878,244,3311,2469,1300,2095,2229,2144
2050-06-22,576,2816,3381,2571,348,3575,790,747,3899,1693,4085,4420,4018,4741,4752,1219,4464,3372,4067,2716
2050-06-23,1212,1547,4203,2580,2001,3737,2952,2525,808,3734,182,2986,716,2776,1533,3604,4801,1331,275,204
2050-06-24,1787,983,1933,884,2798,582,4992,1331,4955,2581,4039,3496,2870,3257,3342,2095,2152,752,2918,207
2050-06-25,2094,4035,3431,509,4131,3329,251,3778,160,3971,2654,5,2406,561,4562,3742,1435,254,2144,4899
2050-06-26,1091,4608,720,677,714,3079,3419,2161,1029,1216,610,4494,1074,2471,1295,534,4663,3969,2618,1160
2050-06-27,4274,400,4667,2306,276,3134,4075,3339,3664,2166,4866,963,2507,4034,3001,3960,85,1565,4569,2985
2050-06-28,2150,1851,2655,2420,1095,2517,3609,2939,2327,2521,4577,1151,2252,2158,225,3192,4874,3687,4810,2645
2050-06-29,4824,350,164,2188,1759,584,743,533,4534,467,4956,173,4287,451,274,2814,3047,3288,4200,3173
2050-06-30,1317,930,2033,2242,4869,4509,282,1658,4979,525,1225,1304,1226,3950,902,689,505,1202,1282,1975
2050-07-01,2766,3505,4673,2410,2065,2854,4197,4065,2261,4201,2436,3117,4018,4178,1576,426,4834,880,4924,3555
2050-07-02,2909,2877,1823,1762,713,2347,133,3002,4484,3208,2131,4309,4502,4723,1969,1477,3254,859,3316,1127
2050-07-03,4008,2639,612,1150,2812,3816,130,1247,4081,1183,1213,2684,2484,2255,2213,4770,4582,2608,695,4536
2050-07-04,2833,769,4397,4475,296,90,1845,1580,693,1758,753,2788,609,3045,2355,2987,1172,4950,360,3242
2050-07-05,1649,4072,2287,69,1659,2734,4650,3457,1067,2064,4490,1672,4448,603,2594,999,29,1671,612,784
2050-07-06,3848,1078,632,950,4829,3523,4969,51,4264,188,3864,2338,1176,984,4149,4288,1093,3686,1342,4263
2050-07-07,1462,861,2220,282,1791,3540,4196,3844,1881,2857,3710,1149,3254,2208,1161,2997,2287,2973,3679,2692
2050-07-08,3282,1572,4130,2686,2277,3507,2504,2121,3340,1114,4131,3551,3463,2643,2018,1626,4675,1034,452,4605
2050-07-09,1869,4415,413,260,1550,2232,1706,1744,3923,3857,4608,1212,787,4207,4516,4322,3722,4596,4738,4049
2050-07-10,3823,2393,1540,2618,1659,673,2341,670,546,2343,2003,1973,1686,2500,2982,3994,3319,2205,4592,1139
2050-07-11,259,2336,212,3623,3439,2192,627,185,2326,3952,1891,3793,1380,3023,375,2004,647,4816,4278,3825
2050-07-12,1839,2427,3898,142,2775,4427,2990,4749,1312,722,774,4539,2378,1339,2855,3458,54,1991,1653,1736
2050-07-13,2477,3095,3946,303,3590,3097,110,1455,1600,2471,2484,356,1602,4782,1356,1961,2216,3385,2852,2880
2050-07-14,2836,1219,1716,2561,678,3678,3181,4837,2494,871,4474,3790,1110,1165,4583,126,73,4056,3470,657
2050-07-15,3468,2285,4211,574,4190,4185,4058,1535,3611,4295,4536,3065,3717,2115,3158,3787,4945,1287,157,541
2050-07-16,425,4761,1455,426,3113,1896,4370,4412,2772,1634,2868,2075,1733,4671,2791,2293,2722,1986,1599,210
2050-07-17,3111,650,3794,2634,430,2429,1718,185,2866,40,3639,3706,4466,4852,4627,438,844,531,4084,3111
2050-07-18,3459,2447,1999,2374,2602,3880,2391,1612,1620,611,1632,153,4380,744,222,2910,1666,894,3370,877
2050-07-19,4161,41,4515,2030,4704,276,3461,3180,2322,3108,2878,1724,3405,3887,203,4860,1932,354,1984,3757
2050-07-20,3714,3104,3374,215,2348,1417,3894,1252,3374,593,2052,3192,4393,3234,386,2358,1936,1662,4612,3163
2050-07-21,4582,3506,530,3938,4873,2648,4813,3629,642,3261,2099,4095,4220,3296,3736,700,2344,2085,2493,4256
2050-07-22,2389,290,1060,967,4347,4271,4534,1989,2303,1512,3204,3776,4649,3521,4255,2145,3828,79,2851,30
2050-07-23,4283,2365,3037,1596,3288,2805,2813,3560,4333,4400,4447,2577,169,1557,1766,2474,2439,1206,406,4451
2050-07-24,4224,2236,1483,1497,2578,1364,3661,2992,2481,524,361,4260,1729,2331,4046,4812,4462,590,4247,1243
2050-07-25,1453,971,4146,1838,2444,1233,3720,242,3104,1672,4394,902,4185,185,206,282,2518,3900,4585,992
2050-07-26,2806,108,1939,2670,4631,499,829,3379,4960,3143,518,142,1057,1158,2477,4940,2450,3891,296,2481
2050-07-27,3170,4957,45,3592,739,3834,597,2222,1266,3629,529,1069,1233,1186,2996,1677,2481,3952,4739,3234
2050-07-28,2677,2710,3134,2743,2172,2882,3004,328,975,4317,2331,2236,3699,3538,2362,3715,4635,695,2791,2866
2050-07-29,4620,1975,992,3432,3377,182,3531,4272,2507,2286,453,2727,3213,3206,4731,3499,496,2605,2762,4445
2050-07-30,3794,1857,1250,716,4466,1993,2889,216,1525,2631,1103,4491,752,4740,4989,3784,1200,4251,1461,4503
2050-07-31,42,354,3824,3270,2036,2408,2204,2937,618,2403,2447,3044,842,429,3908,4005,4855,2470,4583,613
2050-08-01,4793,4418,1510,215,4201,4660,4431,2276,1251,2825,3435,3203,1137,2368,2336,663,4848,378,3132,2198
2050-08-02,3773,2048,3145,2520,1873,3390,1886,3772,2900,1254,4444,288,2977,2209,2262,1059,4472,2333,1300,227
2050-08-03,1136,2821,1098,2720,4016,4820,107,2695,266,1078,1271,4767,1733,1131,345,2590,4479,3426,1109,2436
2050-08-04,1772,4141,268,2296,1787,3165,2663,1102,3932,2343,3818,1013,1478,924,4794,3117,1888,188,3474,1184
2050-08-05,1854,734,2643,263,3307,2836,4297,2513,3298,3434,3940,4384,474,728,1438,785,4811,4318,4211,4811
2050-08-06,2821,3799,732,1107,81,867,3269,1610,1445,4476,2907,4464,3199,3519,496,1278,790,4020,2260,1967
2050-08-07,3363,1370,4266,3138,1306,2153,3950,613,1925,1841,90,4757,3132,4967,122,3614,3889,4238,1106,1269
2050-08-08,4245,1789,1833,1287,3599,4338,334,2097,2405,1597,1884,3965,743,3556,4413,2272,3093,306,4662,4578
2050-08-09,4771,4279,3012,2016,140,3883,3956,942,4921,3684,3434,4116,4760,486,411,1103,4588,3042,1738,4634
2050-08-10,1150,727,927,1245,3332,1981,4421,999,1842,2560,4502,2002,499,2062,940,2851,4443,1304,4762,3218
2050-08-11,1177,3246,2939,1489,733,3308,2136,710,4874,2450,2374,1178,1387,4148,1148,3492,2107,891,4752,590
2050-08-12,4089,3530,17,1401,1805,540,1932,27,3900,1247,275,4407,4222,1710,2493,2258,476,3819,2498,2767
2050-08-13,4812,3421,3191,646,4442,1571,3540,3779,1595,3965,4593,2248,2046,4571,243,2858,2141,2054,2886,2552
2050-08-14,1220,1254,1464,754,3963,4815,2977,1539,2113,826,898,1029,3459,3595,4212,686,415,2454,2630,1336
2050-08-15,3452,1430,4612,4716,4587,833,639,4935,3418,4680,997,4935,2166,867,3514,4809,4511,2899,4129,1663
2050-08-16,516,2530,4121,2551,1967,2012,1562,1427,45,2757,1083,2867,2132,4627,828,4543,944,3166,2852,1942
2050-08-17,295,1880,2507,3382,791,1362,2091,1508,1887,588,2067,4025,515,1497,1255,1603,4949,1548,1417,3592
2050-08-18,4749,1820,4591,3680,4368,13,4335,1711,453,1400,1913,2470,1467,4816,590,309,2953,4640,3816,4366
2050-08-19,2106,3536,2699,1237,4695,3,1777,2681,3981,2131,4820,1055,1807,3154,1550,4518,2122,4237,1919,60
2050-08-20,3529,1215,2011,129,3214,159,2983,3425,1149,3297,389,4705,1969,1300,3025,3122,178,812,4553,4646
2050-08-21,1107,2806,3443,642,4233,2060,3446,4693,1437,2421,1163,2981,367,3901,1430,3087,4904,3120,607,2054
2050-08-22,1020,4654,2582,1860,3021,3995,2602,904,2927,85,3100,3238,1311,4894,637,4639,2746,4255,1693,1365
2050-08-23,4234,344,685,1322,1093,4486,657,2336,4464,356,1417,199,1550,2405,4033,941,4422,185,4811,1499
2050-08-24,3218,4011,2787,996,2552,1920,1352,1372,4502,1516,2671,3042,1852,3238,3633,4026,288,515,106,1693
2050-08-25,2530,3164,45,4349,2112,4485,684,3715,4452,3744,232,2269,1054,4284,850,4686,2219,164,2588,3604
2050-08-26,3287,953,1800,2448,885,2571,1414,464,2448,403,1609,4478,4150,3136,4743,1238,4209,647,579,4066
2050-08-27,2913,3258,143,64,1373,3095,2539,173,286,4724,1320,1252,2508,2774,3680,1499,1061,4575,1774,1740
2050-08-28,618,3451,4804,2410,2839,4214,2373,3159,3493,3267,1108,2229,2844,4521,2013,4481,1995,2948,1656,776
2050-08-29,2933,4005,4818,2635,543,3815,1950,3953,3780,2603,2524,1975,2997,636,3318,2274,2068,638,4992,1696
2050-08-30,383,4020,4626,1702,4418,1730,114,167,4082,4634,116,4318,1483,3789,3354,2424,666,4165,2238,505
2050-08-31,2934,3879,3067,1283,2164,127,2307,3737,1052,2827,2602,384,151,18,573,4138,1613,3109,4459,1971
2050-09-01,1103,2763,1933,436,1526,3335,4910,3236,1301,4651,760,3271,912,1756,4830,2812,1963,4549,3900,1955
2050-09-02,3824,2625,1737,1329,4253,4952,4958,1236,1673,1277,2324,2799,4690,630,1424,3138,4133,1542,2411,2354
2050-09-03,4909,2484,2456,2548,2691,4176,1331,3624,4628,596,3516,562,2052,2766,515,4152,4012,2986,172,3143
2050-09-04,2730,2460,2014,4334,2364,1296,4329,2922,1813,29,2491,4098,973,1776,3067,1952,3611,2832,1314,2309
2050-09-05,388,1410,3929,4366,3184,2303,2732,693,1847,4678,2402,3016,1724,1219,3883,1797,502,3752,1026,4705
2050-09-06,3725,2757,1110,1202,2071,1436,1733,1950,2599,3298,2717,4737,744,1414,3076,575,1477,3851,4571,976
2050-09-07,3108,782,4803,1974,4648,907,2045,2244,4114,3752,1561,3629,3017,4795,8,2839,1927,3873,1010,546
2050-09-08,3647,203,3310,916,2137,317,4023,4118,4730,3487,3885,1434,4572,1162,3467,1037,1183,2431,3876,4230
2050-09-09,37,2570,575,409,4727,2367,908,1914,888,2875,3606,3298,3897,2399,1750,716,2313,90,205,1305
2050-09-10,2158,4868,2551,3644,1636,3619,1769,3528,2222,3934,212,4724,3988,3867,3109,3639,842,2557,3690,2753
2050-09-11,3199,626,4859,758,842,3295,1934,220,4910,1149,3101,3378,3895,3324,924,2584,1498,2532,3200,3810
2050-09-12,2153,2614,1181,3366,4999,3028,3884,360,4822,4391,1118,197,1936,3713,31,843,705,1462,2899,3540
2050-09-13,1007,1243,4113,1167,3695,977,3029,2964,4019,4946,541,690,2730,2011,4672,1416,4855,3650,4360,4242
2050-09-14,405,4023,1366,2426,764,510,3300,1910,2801,2071,933,2018,3445,4345,919,3850,604,3004,2353,2032
2050-09-15,4701,3391,3271,3429,596,4652,772,3901,1722,2919,683,1916,2587,4365,2843,2242,1583,3683,4942,2031
2050-09-16,2097,3466,3065,4080,2830,111,4844,2065,3140,3182,733,3113,1131,527,4392,2400,480,2238,458,4053
2050-09-17,1107,2326,2081,1543,2850,4139,4732,2535,3703,2115,164,1343,2962,1042,3005,4282,3357,774,2952,3417
2050-09-18,1786,819,3266,3658,933,4821,356,4061,4123,4409,3675,3650,4394,1901,2665,2078,126,4579,1829,401
2050-09-19,2076,2929,4882,1662,1199,908,2005,2143,2938,4238,2811,2797,538,3229,3504,957,4782,3905,3569,2221
2050-09-20,3410,1696,4329,300,2751,1506,4416,3695,2121,560,2172,2194,3883,4168,690,1514,1154,2923,4765,2140
2050-09-21,887,1434,3239,2323,3198,1523,2089,2670,4530,3644,4125,3906,1490,1083,1292,2078,2465,4477,3267,3733
2050-09-22,1036,3863,3215,494,1165,1287,850,3480,2184,2470,3506,1097,4231,2673,2802,1585,2690,4210,643,4687
2050-09-23,190,4166,1427,256,1561,3631,4996,491,2184,535,3512,4723,4058,1093,1323,43,223,1985,593,2297
2050-09-24,923,869,1159,2307,797,2071,4781,627,2527,309,3601,3625,754,2900,2037,2311,3905,3646,903,4980
2050-09-25,1298,371,3505,2448,1086,515,2129,3601,535,95,4975,487,3846,4585,1351,101,2868,1750,684,3407
2050-09-26,4089,2858,3378,2125,2618,2221,3421,447,3240,1878,1725,352,470,1277,4648,1027,4168,4306,78,2486
2050-09-27,889,2318,2270,3571,1411,1470,3788,2985,4344,950,1630,4925,3691,2880,3999,1928,1911,3729,3899,2187
2050-09-28,1267,4003,1382,4502,3498,773,1696,2064,855,875,1652,3147,1953,4594,2515,3579,4704,1616,2778,4429
2050-09-29,944,4044,2438,2537,1437,4179,4322,533,2861,4175,4621,919,4213,1520,1264,566,4656,223,147,416
2050-09-30,2378,3314,52,4524,1404,1654,4061,2568,4847,245,4673,2386,4514,1080,4831,2284,1146,3566,785,298
2050-10-01,1041,35,197,96,1572,3850,3888,2928,3389,4278,3338,164,2797,4930,1859,1282,1436,4767,3642,183
2050-10-02,449,4450,432,1453,2982,495,3677,3865,2794,527,1087,2395,556,3605,3653,2123,4959,376,3851,1863
2050-10-03,885,1385,981,657,4547,1780,3142,3613,3880,4659,1719,1493,3877,481,4269,2702,4380,1729,2993,2563
2050-10-04,4208,542,3261,2873,2967,2630,896,2710,2464,1635,1155,3492,1891,2511,2148,2996,4341,1511,2268,3226
2050-10-05,425,4830,4853,3650,3414,4590,1238,4790,1917,1564,4139,4872,1507,3348,309,1018,1643,1648,4033,4440
2050-10-06,737,3982,1387,4852,1217,2969,1663,1120,696,3156,1670,745,1175,797,4351,1689,2307,753,2775,4618
2050-10-07,3060,2590,4854,3942,2021,2629,2900,2545,4172,1928,32,102,2938,4262,3139,1844,1138,3438,767,577
2050-10-08,1728,1010,4133,2640,3033,2261,3244,1045,3030,1576,544,1253,1325,2470,2567,4642,3886,3595,4518,1083
2050-10-09,1979,918,4895,3617,4396,3019,4045,1398,878,2484,2880,344,3106,4500,4883,2629,1520,1360,791,4893
2050-10-10,1617,4143,2167,2742,2706,2800,1544,2381,1817,3044,1086,3039,577,2770,1006,99,4591,3905,4782,3834
2050-10-11,593,1616,980,1139,366,3631,2839,2583,3897,3382,722,4438,557,2447,3698,3362,4874,4042,1087,4419
2050-10-12,4055,1833,3632,4800,1638,3691,4697,3270,153,1297,3774,4256,3062,4560,3779,3878,2977,2277,3963,4257
2050-10-13,4568,3367,4480,0,1225,1897,1844,1296,766,1854,2351,3199,4254,3772,989,2716,3548,2254,1057,640
2050-10-14,2620,1410,4198,3545,347,1723,259,4726,3776,1279,1535,2536,4547,4512,4464,2347,617,4558,542,3102
2050-10-15,2400,223,97,3259,1606,7,3816,969,3467,2396,3920,3559,2808,598,1449,3426,814,4868,2558,813
2050-10-16,1995,3788,937,4381,919,1150,340,1220,3044,2056,1966,4017,1131,3272,4197,2971,3205,783,627,4357
2050-10-17,3727,1128,4845,2695,3113,348,1797,2025,3894,2130,2691,1189,2919,1970,2554,3829,781,511,4034,3881
2050-10-18,3578,3980,3459,507,4213,225,706,3778,4487,820,4119,4763,3294,2384,399,4571,1105,3646,4511,708
2050-10-19,3547,242,288,1658,401,4633,2830,3539,891,1571,2724,4922,723,2338,1482,2983,3782,653,3205,1569
2050-10-20,3479,817,1148,4602,4928,1483,1827,4533,471,1073,4498,254,3044,4244,1208,568,1664,1279,4273,3292
2050-10-21,4105,1789,148,2977,2855,4551,1111,4696,2853,4493,4740,2008,1334,3799,1341,1622,3060,4440,4928,3196
2050-10-22,4608,1843,2725,3144,1545,300,274,2198,3644,1747,2428,4498,4365,881,1973,229,4672,2425,3360,1681
2050-10-23,4244,2996,2634,1650,3388,3507,1207,1120,3614,2725,4434,4339,1624,4892,1228,1262,3276,2253,1354,1276
2050-10-24,4493,2140,4573,4037,4429,4832,1945,2245,1947,2932,2,2032,4969,1547,4519,3102,4884,1998,3928,3491
2050-10-25,3672,1447,92,4435,977,3315,2322,3907,3753,1053,3232,1865,1873,3661,1103,445,2397,2595,2263,605
2050-10-26,3027,603,525,2109,330,1183,3293,425,177,1978,3246,2597,803,749,4497,992,3775,3357,2425,2615
2050-10-27,4805,2583,4944,1984,3591,2868,928,1829,3684,1192,2912,4424,3103,1843,4423,947,4067,3778,3422,3603
2050-10-28,403,1707,1365,640,4934,1149,4241,4688,2736,1197,3774,2374,4822,458,3981,3819,4802,1001,2211,1027
2050-10-29,599,3855,4690,3031,60,1148,4065,3299,2577,1332,14,3934,3328,2491,2406,328,4239,1106,1716,432
2050-10-30,2009,3458,1980,4969,2568,4275,3348,2558,3306,1541,4418,1568,3563,8,1251,318,2727,2205,4002,966
2050-10-31,3497,2224,595,1436,2094,1349,1399,3363,3343,4466,2470,3886,3115,3111,2034,900,4316,1761,35,165
2050-11-01,4387,4637,208,2996,1628,4627,3049,1253,3372,4477,3246,312,4018,1706,4389,2909,1351,4238,4604,4960
2050-11-02,3514,775,1096,365,3580,4977,3981,1582,900,3997,4493,4337,1596,4098,871,4168,2854,704,4346,3660
2050-11-03,857,3390,3862,41,2665,4070,3860,1970,1495,4231,3569,4826,3792,371,3405,4416,4113,2383,4551,2912
2050-11-04,2991,285,1508,2590,3451,4897,3483,4920,4595,4014,2970,173,1501,861,2072,1879,2820,1631,3169,4361
2050-11-05,1137,1779,53,4005,1539,3123,335,2438,3175,2553,4808,1556,4655,3440,3259,449,3913,3762,4704,2467
2050-11-06,4699,607,297,1882,961,761,147,2948,1227,712,2808,1024,4745,3893,1598,2086,2726,2648,1515,971
2050-11-07,4490,1269,3954,1925,180,2065,4937,2588,1611,2832,907,961,1835,437,1869,3178,2831,2375,2356,307
2050-11-08,2937,3394,3220,3074,3192,1492,1079,3989,389,4217,182,2272,2505,2716,2465,3125,1740,3660,1519,2661
2050-11-09,4463,2802,4176,3018,3820,3147,410,4429,4800,1710,3848,4001,3712,1294,2093,4533,1169,3462,615,4195
2050-11-10,1694,1478,164,2808,3727,4327,3371,1197,2269,3459,2075,2521,1144,4044,1996,3940,3862,4430,4283,4693
2050-11-11,4832,2953,976,2235,3830,3798,4751,4353,3803,2974,555,2423,1295,4364,4803,4157,989,3563,809,137
2050-11-12,209,3999,3626,3125,1038,4508,1392,409,769,4966,3029,2220,2672,268,4349,4563,2923,2453,1109,1188
2050-11-13,4392,1005,3540,2463,2227,3882,2189,3186,3617,3586,792,317,4108,2324,1652,3884,4242,344,3465,2820
2050-11-14,1520,4502,2734,1050,3160,2355,1286,4161,4813,4237,3168,4361,309,927,4958,4089,2456,2980,3209,2370
2050-11-15,496,3198,3862,933,848,2059,1962,2236,132,1641,2760,1607,752,3851,236,215,2819,506,265,3777
2050-11-16,2534,1393,3762,4817,3227,4557,597,1585,1623,1794,2041,3052,4252,3821,3753,2089,2356,3392,1618,3751
2050-11-17,865,3968,1109,1633,3352,3965,1496,2886,1025,447,1383,1945,751,2639,3131,4632,2530,2808,2172,1745
2050-11-18,4549,2200,3518,1827,268,697,2137,2761,2609,2588,4566,3834,1788,681,3665,4643,2758,2000,459,3837
2050-11-19,4558,2492,2916,29,3016,4202,2331,1357,4113,380,1666,4661,2449,3999,2824,4161,2700,3457,4905,2986
2050-11-20,4331,18,1174,4541,3912,1923,697,3111,4306,334,1577,4053,1960,4628,1164,844,1498,4380,804,3358
2050-11-21,1509,2735,1095,2899,667,466,471,3516,4311,2844,536,2395,936,4389,4181,1406,4267,941,1037,1104
2050-11-22,658,3209,900,1248,2646,3969,3724,2885,2436,765,3043,3411,4304,3884,1093,2291,191,60,1680,3334
2050-11-23,1489,3626,4891,4728,4816,705,3161,481,3788,2918,1300,3982,4999,4929,1648,1058,1304,4795,3083,2629
2050-11-24,4745,1363,4635,848,4572,3417,1449,2701,4590,1177,4120,4289,2276,658,2690,743,2413,3600,261,3282
2050-11-25,3649,4336,1186,93,894,2871,552,140,4833,1660,2264,4318,4456,1653,4556,2536,148,2302,3760,1100
2050-11-26,1686,3306,1467,1105,2053,4243,4362,3040,1716,4133,3544,3290,3352,1928,279,2765,94,174,1374,3743
2050-11-27,3518,1413,4303,3109,353,1919,4220,4182,2643,1468,263,4606,512,3727,3049,3294,251,4763,1415,762
2050-11-28,1826,1230,672,1739,4245,854,4858,4980,928,3577,169,3523,1054,3271,2306,885,4500,1261,1290,863
2050-11-29,2192,3923,4913,1637,4040,4700,174,4042,2490,1666,1891,3116,3506,2197,2451,4762,3831,1531,1793,154
2050-11-30,2822,937,2547,2568,4876,802,1406,1823,1230,72,139,3947,77,1538,1945,541,4778,2660,4059,1738
2050-12-01,4639,3196,4264,4372,3719,2732,99,1893,927,190,2065,887,3576,4950,863,2585,2299,944,9,3579
2050-12-02,2770,4042,1339,833,3683,2183,1156,3746,2086,4612,1541,645,268,4871,845,1924,836,1097,2154,1696
2050-12-03,2141,1318,2300,1742,2738,4128,2295,2781,1368,1044,3356,4711,2276,2200,2475,2640,2955,2520,1016,132
2050-12-04,3748,358,3657,4127,1682,4811,4419,1510,2593,1517,4081,1652,1994,714,4496,1622,2536,2024,4122,511
2050-12-05,4141,989,4529,4002,2943,1748,2180,951,4861,911,4118,4007,267,461,2760,4639,1804,1922,4734,2692
2050-12-06,2938,1724,1127,583,1711,51,676,3478,4740,1144,3863,3872,2639,1735,3387,2944,3318,2216,1239,3743
2050-12-07,4210,198,3812,3584,3275,1895,269,3017,828,112,2278,4917,2139,2530,3492,2831,814,4662,678,4961
2050-12-08,4041,1928,3300,662,1898,2706,2355,2226,1893,4950,2698,3918,3894,2423,2117,971,4655,1436,593,1969
2050-12-09,4907,738,4546,3209,4816,3389,729,4602,91,2681,4721,61,2172,4887,805,2779,3042,1853,714,1512
2050-12-10,3716,2299,4604,1562,2173,615,3934,3264,1075,3646,4639,1287,749,4580,4973,2585,1282,1139,2957,4631
2050-12-11,3476,33,227,3884,1748,2065,1045,2240,4943,4620,2485,967,1674,3810,1842,3791,1830,331,4037,2975
2050-12-12,2175,1304,2784,2504,1338,81,3537,2663,3454,197,755,1065,3069,4026,2113,2060,4207,718,366,3349
2050-12-13,3771,2162,1963,3064,3269,3977,1723,1672,526,3898,4965,244,1846,4003,2598,4775,280,2790,1275,4395
2050-12-14,4095,12,1130,3168,364,739,4399,1799,367,3016,2044,3163,603,4773,1623,4214,3085,3017,1048,3088
2050-12-15,3660,737,1034,1014,3573,4406,1737,2234,2293,4794,2686,2496,2499,2391,3526,4045,3573,3200,4448,1804
2050-12-16,4249,3068,1946,3329,2084,3308,3173,974,2649,1965,4845,904,2203,2214,1066,3716,1817,4078,4827,2679
2050-12-17,4975,1667,4015,4176,2839,3439,3029,3430,3328,2845,4173,1681,2355,4980,2330,3336,4436,2949,2863,2084
2050-12-18,3474,1819,3504,453,3888,247,1296,3604,2242,1101,3830,2333,3093,1373,4155,1831,1330,643,3136,975
2050-12-19,3307,1100,3257,574,1706,1242,1637,2896,3870,4236,2963,1284,1587,545,4800,4722,4814,1347,3496,4704
2050-12-20,4848,925,2224,3100,3266,1141,1644,2407,3718,2400,1757,1237,1554,4310,3918,4450,2991,1770,520,4658
2050-12-21,3640,1844,2462,371,1770,4258,2313,1010,4231,3313,4502,4799,4249,3928,3534,806,2861,4906,4109,342
2050-12-22,4701,3304,256,4087,3664,348,3413,4801,2815,4718,3611,4247,2940,3838,1358,1738,4681,3384,3889,3421
2050-12-23,2812,3524,3468,1110,2728,797,4546,3174,3096,2201,2475,4869,3477,1427,107,2465,898,2018,1906,671
2050-12-24,608,2087,2272,1723,4387,1789,4393,3568,2644,3144,2177,1435,1529,4964,521,4381,682,1990,1976,9
2050-12-25,4615,1894,1436,4071,4297,1889,2489,2942,1717,1317,3795,1043,2253,4775,3940,830,55,1771,4649,595
2050-12-26,4363,1763,4102,3336,681,3125,3463,3700,3777,2885,2082,1894,1517,3584,4152,1728,3301,4248,754,1068
2050-12-27,3303,409,3446,789,3708,1678,844,756,834,27,2846,4220,2786,3106,4916,2393,3924,162,4445,3182
2050-12-28,573,4955,4280,4629,1851,390,2485,4846,3658,4147,2846,2987,3540,1661,561,1972,4925,1361,1930,1997
2050-12-29,4017,896,3995,1979,3090,700,2674,1557,1006,3660,2053,3145,2500,4686,2871,2217,1652,2392,1791,4956
2050-12-30,3116,4047,2953,3057,3644,1381,1690,2841,3574,2116,266,4884,2051,917,4642,142,3750,3980,2571,2287
2050-12-31,454,327,2662,4627,2862,3998,3454,3569,3096,2137,1109,4928,824,1512,410,1907,2191,4248,3040,230
2051-01-01,1637,457,3587,454,2907,2067,2961,3894,2351,976,3990,1855,3442,3900,3169,295,4233,2288,4838,4623
2051-01-02,2558,3110,4331,19,2949,1000,2398,3101,1245,24,1911,1691,4971,1911,617,3344,2921,4114,4382,533
2051-01-03,1715,84,105,2963,468,1416,1183,2512,1422,4724,2378,2733,4306,4081,4074,2935,2182,3495,1187,332
2051-01-04,493,3398,317,3985,1056,3134,4251,174,3170,2081,2078,3708,3994,2460,4987,1419,2807,913,3719,1723
2051-01-05,2888,2284,416,3719,134,943,875,3709,283,3174,532,2971,3580,3603,1510,3254,1912,4864,4802,3204
